ID,index,Category,State,Region,Date,Farm,Rep,Depth,GPS,% Sand,% Silt,% Clay,Texture,pET (mm/yr),precip (in/yr),1:1 Soil pH,Organic Matter LOI %,Bulk density (g/cm3),1:1 S Salts mmho/cm,Nitrate-N ppm N,Potassium ppm K,Sulfate-S ppm S,Calcium ppm Ca,Magnesium ppm Mg,Sodium ppm Na,CEC/Sum of Cations me/100g,%H Sat,%K Sat,%Ca Sat,%Mg Sat,%Na Sat,Mehlich P-III ppm P,2020_1:1 Soil pH,2020_1:1 S Salts mmho/cm,2020_Organic Matter LOI %,2020_Nitrate-N ppm N,2020_Potassium ppm K,2020_Sulfate-S ppm S,2020_Zinc ppm Zn,2020_Iron ppm Fe,2020_Manganese ppm Mn,2020_Copper ppm Cu,2020_Calcium ppm Ca,2020_Magnesium ppm Mg,2020_Sodium ppm Na,2020_CEC/Sum of Cations me/100g,2020_%H Sat,2020_%K Sat,2020_%Ca Sat,2020_%Mg Sat,2020_%Na Sat,2020_Mehlich P-III ppm P,2020_% Sand,2020_% Silt,2020_% Clay,2020_Texture,POXC (mg/kg soil),NAG (nmol/hr/g soil),BG (nmol/hr/g soil),C-min (ugCO2-C/g_soil/day),Total Biomass,Diversity Index,Bacteria %,Total Bacteria Biomass,Actinomycetes %,Actinomycetes Biomass,Gram (-) %,Gram (-) Biomass,Rhizobia %,Rhizobia Biomass,Total Fungi %,Total Fungi Biomass,Arbusular Mycorrhizal %,Arbuscular Mycorrhizal Biomass,Saprophytic %,Saprophytes Biomass,Protozoan %,Protozoa Biomass,Gram (+) Biomass,Gram (+) %,Undifferentiated %,Undifferentiated Biomass,Fungi:Bacteria,Predator:Prey,Gram(+):Gram(-),Sat:Unsat,Mono:Poly,Pre 16:1w7c:cy17:0,Pre 18:1w7c:cy19:0,2020_POXC (mg/kg soil),2020_NAG (nmol/hr/g soil),2020_BG (nmol/hr/g soil),2020_C-min (ugCO2-C/g_soil/day),2020_Bulk density (g/cm3),2020_Total Biomass,2020_Diversity Index,2020_Bacteria %,2020_Total Bacteria Biomass,2020_Actinomycetes %,2020_Actinomycetes Biomass,2020_Gram (-) %,2020_Gram (-) Biomass,2020_Rhizobia %,2020_Rhizobia Biomass,2020_Total Fungi %,2020_Total Fungi Biomass,2020_Arbusular Mycorrhizal %,2020_Arbuscular Mycorrhizal Biomass,2020_Saprophytic %,2020_Saprophytes Biomass,2020_Protozoan %,2020_Protozoa Biomass,2020_Gram (+) Biomass,2020_Gram (+) %,2020_Undifferentiated %,2020_Undifferentiated Biomass,2020_Fungi:Bacteria,2020_Predator:Prey,2020_Gram(+):Gram(-),2020_Sat:Unsat,2020_Mono:Poly,2020_Pre 16:1w7c:cy17:0,2020_Pre 18:1w7c:cy19:0,WetAgg_MWD (mm),2020_WetAgg_MWD (mm),DryAgg_MWD (mm),2022_DryAgg_MWD (mm),2020_DryAgg_MWD (mm),DryAgg_WEF (%),2022_DryAgg_WEF (%),2020_DryAgg_WEF (%),2022_PenRes_Adjusted PR_Mpa,Historical_Cover crops,Historical_Interseeding,Historical_Living mulch,Historical_Increase crop rotation diversity,Historical_Heritage varieties,Historical_Perennial cool season pasture,Historical_No till / strip till,Historical_Integrate livestock,Historical_Amendments,Historical_Reduce chem,FARMS_Cover crops,FARMS_Interseeding,FARMS_Living mulch,FARMS_Planting green,FARMS_Pasture cropping,FARMS_Relay cropping,FARMS_Increase crop rotation diversity,FARMS_Conserv. crop rot. (opportunistic cropping),FARMS_Heritage varieties,FARMS_Pollinator mix permanent,FARMS_Pollinator mix nonpermanent,FARMS_Integrate garden/produce in covers,FARMS_Perennial cool season pasture,FARMS_No till / strip till,FARMS_Annual forages,FARMS_Bale grazing,FARMS_Integrate livestock,FARMS_Management intensive grazing,FARMS_Amendments,FARMS_Reduce chem,FARMS_Roller crimper,FARMS_Additional testing,FARMS_SETs,conservation_tillage_passes,conventional_tillage_passes,chem_passes_per_year,2020_soil_cover_months,start_year_soil_cover,2019_soil_cover_months,2018_soil_cover_months,2020_living_root_months,start_year_living_roots,2019_living_root_months,2018_living_root_months,categories_of_crops,number_of_crops_in_rotation,amendments,what_amendments,use_neonics,integrate_livestock,residue_remaining,stock_density,grazing_species,5yr_cropping_history,totalfieldacres
TP20,33,Transitioning,NE,E,8/15/23,Doug G,2,5 to 15cm,"40.8926, -96.90355",18,49,33,Silty Clay Loam,1089.2208,29.66349,6.9,4.6,1.320251945,0.2,< 0.1,526,7,1956,578,77,16.3,0,8,60,30,2,17,6.2,0.17,3.8,1.4,318,8.2,0.95,55.8,14,1.02,1686,343,10,16.3,25,5,52,18,0,13,26,45,29,Clay Loam,524.1052694,91.82017923,154.6794519,56.8,2641.92,1.54,45.97,1214.42,9.79,258.68,14.64,386.85,0.31,8.1,20.63,545.07,4,105.56,16.64,439.5,0.31,8.26,827.58,31.32,33.09,874.17,0.4488,0.0068,2.1393,1.5339,4.8108,1.6696,0.6974,370.1975422,172.2874,136.5494,61.34750917,1.325,2112.74,1.45,24.77,523.38,4.84,102.36,11.35,239.79,0,0,6.24,131.9,1.57,33.25,4.67,98.65,0,0,283.59,13.42,68.98,1457.46,0.252,0,1.1827,1.2647,37.1947,1000,14.1549,,,,,,,,,,1,0,0,0,0,0,1,1,0,0,2,3,0,0,3,0,0,0,0,0,0,2,0,0,0,3,0,3,3,0,0,3,0,0,0,0,12,1990,12,12,12,1990,12,12,Warm season grass;Cool season grass,0,Yes; on the whole field,2020 Dormant season graze,No,Yes,50% or more,High,1,Grassland,
TP20,34,Transitioning,NE,E,8/15/23,Doug G,3,5 to 15cm,"40.89224, -96.90297",26,45,29,Clay Loam,1089.2208,29.66349,6.1,4.9,1.383637339,0.14,1.2,498,12.7,1857,401,12,19.3,28,7,48,17,0,34,6.4,0.19,4.7,0.5,229,5.3,1.45,71.1,12.3,1.3,1569,538,110,17.6,24,3,45,25,3,9,18,49,33,Silty Clay Loam,392.3378298,79.88760105,139.0150655,65.72,2764.1,1.538,53.46,1477.6,12.5,345.59,15.92,439.99,0.41,11.45,15.5,428.41,4.29,118.52,11.21,309.89,0.4,10.95,1037.61,37.54,30.65,847.14,0.2899,0.0074,2.3583,1.7647,7.3224,2.3912,0.7491,367.247761,96.1214,101.3327,61.52223931,1.25,3207.91,1.227,21.46,688.51,3.18,101.93,10.46,335.5,0,0,2.41,77.17,0,0,2.41,77.17,0,0,353.02,11,76.13,2442.22,0.1121,0,1.0522,1.5685,100.708,0,1000,,,,,,,,,,1,0,0,0,0,0,1,1,0,0,2,3,0,0,3,0,0,0,0,0,0,2,0,0,0,3,0,3,3,0,0,3,0,0,0,0,12,1990,12,12,12,1990,12,12,Warm season grass;Cool season grass,0,Yes; on the whole field,2020 Dormant season graze,No,Yes,50% or more,High,1,Grassland,
TP20,35,Transitioning,NE,E,8/15/23,Doug G,4,5 to 15cm,"40.89244, -96.90288",26,45,29,Clay Loam,1089.2208,29.66349,6,4.4,1.252098857,0.1,< 0.1,327,11.2,1458,265,15,15.8,34,5,46,14,0,21,6.2,0.17,3.8,1.4,318,8.2,0.95,55.8,14,1.02,1686,343,10,16.3,25,5,52,18,0,13,26,45,29,Clay Loam,416.7278793,123.089804,133.6953022,87.68,2826.43,1.476,45.34,1281.39,9.16,259.01,13.46,380.39,0,0,23.48,663.51,3.98,112.56,19.49,550.95,0,0,901,31.88,31.19,881.53,0.5178,0,2.3686,1.4259,2.3803,2.4871,0.722,370.1975422,172.2874,136.5494,61.34750917,1.325,2112.74,1.45,24.77,523.38,4.84,102.36,11.35,239.79,0,0,6.24,131.9,1.57,33.25,4.67,98.65,0,0,283.59,13.42,68.98,1457.46,0.252,0,1.1827,1.2647,37.1947,1000,14.1549,,,,,,,,,,1,0,0,0,0,0,1,1,0,0,2,3,0,0,3,0,0,0,0,0,0,2,0,0,0,3,0,3,3,0,0,3,0,0,0,0,12,1990,12,12,12,1990,12,12,Warm season grass;Cool season grass,0,Yes; on the whole field,2020 Dormant season graze,No,Yes,50% or more,High,1,Grassland,
TP22,182,Transitioning,CO,W,8/15/23,Stephens,1,0 to 5cm,37.8486767984496; -102.138495770598,30,49,21,Loam,1525.1931,15.424784,7.9,2.3,1.071268613,0.28,16.3,851,7.9,4897,246,5,28.7,0,8,85,7,0,48,7.9,0.42,2.2,30.4,687,11.8,0.57,3.2,7.4,0.83,4478,252,9,26.3,0,7,85,8,0,37,30,49,21,Loam,470.20485,25.64323134,300.4328236,-0.21,1931.99,1.484,53.07,1025.26,10.79,208.43,26.45,510.99,0,0,17.44,336.93,4.96,95.87,12.48,241.06,0,0,514.27,26.62,29.49,569.8,0.3286,0,1.0064,1.1344,49.6149,4.6572,3.5005,365.0114359,6.2649,61.7727,13.91857662,1.439543321,2417.13,1.325,19.15,462.85,2.79,67.38,8.5,205.43,0,0,2.76,66.59,0.61,14.75,2.14,51.84,0,0,257.43,10.65,78.1,1887.68,0.1439,0,1.2531,3.0547,24.3729,1000,1000,0.892717409,0.76,2,,2.030350877,68.8,,64.160401,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,2,0,2,9,0,4,6,9,0,4,6,Warm season grass;Cool season grass;Warm season broadleaf;Cool season broadleaf,0.3,Yes; on the whole field,Livestock,Yes just with milo,Yes,50% or more,Low,1,0,108
TP22,183,Transitioning,CO,W,8/15/23,Stephens,2,0 to 5cm,37.8494836807067; -102.136241412509,29,47,24,Loam,1525.1931,15.424784,8.1,2.4,1.057817626,0.3,18.3,842,8.6,5197,269,6,30.4,0,7,85,7,0,51,7.7,0.44,2.1,19.6,719,8.5,0.55,4.3,11.2,0.77,2997,309,10,19.5,0,9,77,13,0,42,30,50,20,Loam,413.7446849,28.38229934,69.23432813,3.83,0.21,1.473,53.8,0.11,9.74,0.02,28.63,0.06,0,0,19.28,0.04,5.47,0.01,13.8,0.03,0,0,0.05,25.17,26.92,0.06,0.3583,0,0.8793,0.9408,65.6104,5.3035,4.6649,381.2790314,14.9283,71.852,21.37033639,1.280513462,1599.71,1.204,8.37,133.87,0.78,12.55,3.92,62.7,0,0,0.8,12.81,0.22,3.47,0.58,9.34,0,0,71.17,4.45,90.83,1453.04,0.0957,0,1.1351,6.5684,9.8515,1000,1000,0.586349784,0.44,1.6,,1.827369478,73.6,,65.6626506,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,2,0,2,9,0,4,6,9,0,4,6,Warm season grass;Cool season grass;Warm season broadleaf;Cool season broadleaf,0.3,Yes; on the whole field,Livestock,Yes just with milo,Yes,50% or more,Low,1,0,108
TP22,184,Transitioning,CO,W,8/15/23,Stephens,3,0 to 5cm,37.8520417104082; -102.138647374333,29,47,24,Loam,1525.1931,15.424784,8,2.3,1.062144895,0.29,15.2,764,8,5248,263,6,30.4,0,6,86,7,0,48,7.9,0.43,2.3,22.4,787,10.1,0.76,2.9,7.8,0.78,4891,260,11,28.7,0,7,85,8,0,53,29,47,24,Loam,383.1673266,9.891016942,183.4155464,-1.96,1539.99,1.48,52.58,809.75,11.18,172.1,26.37,406.03,0,0,16.61,255.77,4.77,73.4,11.84,182.37,0,0,403.72,26.22,30.81,474.46,0.3159,0,0.9943,1.1267,39.7099,4.9977,3.5938,364.1711446,7.6803,59.4205,20.55872573,1.248737867,2130.11,1.304,19.04,405.59,2.52,53.68,10.4,221.58,0,0,2.99,63.7,0.71,15.21,2.28,48.49,0,0,184.01,8.64,77.97,1660.82,0.1571,0,0.8305,2.1878,58.491,1000,1000,0.420017331,0.7,1.7,,2.088125,71.6,,64.50892857,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,2,0,2,9,0,4,6,9,0,4,6,Warm season grass;Cool season grass;Warm season broadleaf;Cool season broadleaf,0.3,Yes; on the whole field,Livestock,Yes just with milo,Yes,50% or more,Low,1,0,108
TP22,185,Transitioning,CO,W,8/15/23,Stephens,4,0 to 5cm,37.8509494284417; -102.135492823489,30,50,20,Loam,1525.1931,15.424784,7.7,2.3,1.065677959,0.26,17.7,952,7.1,2917,321,7,19.7,0,12,74,14,0,60,7.7,0.44,2.1,19.6,719,8.5,0.55,4.3,11.2,0.77,2997,309,10,19.5,0,9,77,13,0,42,30,50,20,Loam,387.1587617,28.16087823,272.1334829,4.01,1737.63,1.484,51.49,894.63,10.61,184.32,24.88,432.28,0,0,16.26,282.56,4.58,79.57,11.68,202.99,0,0,462.35,26.61,32.25,560.44,0.3158,0,1.0696,1.2286,38.6213,4.0434,3.327,381.2790314,14.9283,71.852,21.37033639,1.280513462,1599.71,1.204,8.37,133.87,0.78,12.55,3.92,62.7,0,0,0.8,12.81,0.22,3.47,0.58,9.34,0,0,71.17,4.45,90.83,1453.04,0.0957,0,1.1351,6.5684,9.8515,1000,1000,0.427853204,0.44,1.8,,1.827369478,68.3,,65.6626506,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,2,0,2,9,0,4,6,9,0,4,6,Warm season grass;Cool season grass;Warm season broadleaf;Cool season broadleaf,0.3,Yes; on the whole field,Livestock,Yes just with milo,Yes,50% or more,Low,1,0,108
TP22,186,Transitioning,CO,W,8/15/23,Stephens,1,5 to 15cm,37.8486767984496; -102.138495770598,30,49,21,Loam,1525.1931,15.424784,7.9,2.3,1.313303402,0.28,16.3,851,7.9,4897,246,5,28.7,0,8,85,7,0,48,7.9,0.42,2.2,30.4,687,11.8,0.57,3.2,7.4,0.83,4478,252,9,26.3,0,7,85,8,0,37,30,49,21,Loam,269.3159,5.405882344,69.51702937,-0.18,725.9,1.487,52.97,384.52,16.02,116.32,19.46,141.28,0,0,12.62,91.59,3.44,24.94,9.18,66.65,0,0,243.24,33.51,34.41,249.79,0.2382,0,1.7217,2.0921,0,3.2313,1.5191,369.4091641,3.5313,26.2854,15.42090796,1.569027501,1441.7,1.348,69.1,996.29,10.78,155.42,35.65,513.98,0,0,11.56,166.71,3.1,44.65,8.47,122.06,0,0,482.31,33.45,19.33,278.71,0.1673,0,0.9384,3.89,20.3291,1000,1000,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,2,0,2,9,0,4,6,9,0,4,6,Warm season grass;Cool season grass;Warm season broadleaf;Cool season broadleaf,0.3,Yes; on the whole field,Livestock,Yes just with milo,Yes,50% or more,Low,1,0,108
TP22,187,Transitioning,CO,W,8/15/23,Stephens,2,5 to 15cm,37.8494836807067; -102.136241412509,29,47,24,Loam,1525.1931,15.424784,8.1,2.4,1.273228333,0.3,18.3,842,8.6,5197,269,6,30.4,0,7,85,7,0,51,7.7,0.44,2.1,19.6,719,8.5,0.55,4.3,11.2,0.77,2997,309,10,19.5,0,9,77,13,0,42,30,50,20,Loam,216.8595966,6.80929714,93.26407992,-1.96,1080.63,1.491,49.69,536.93,14.39,155.53,19,205.33,0,0,12.62,136.36,3.3,35.66,9.32,100.71,0,0,331.6,30.69,37.69,407.34,0.254,0,1.615,1.7832,18.7585,3.3285,1.8466,316.1567553,4.6918,43.7253,15.83284768,1.356636184,3742.49,1.311,17.21,643.97,1.74,64.97,11.38,426.04,0.09,3.37,4.72,176.59,0.59,22.17,4.13,154.42,0.09,3.37,217.93,5.82,77.98,2918.56,0.2742,0.0052,0.5115,1.8587,15.5318,1000,1000,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,2,0,2,9,0,4,6,9,0,4,6,Warm season grass;Cool season grass;Warm season broadleaf;Cool season broadleaf,0.3,Yes; on the whole field,Livestock,Yes just with milo,Yes,50% or more,Low,1,0,108
TP22,188,Transitioning,CO,W,8/15/23,Stephens,3,5 to 15cm,37.8520417104082; -102.138647374333,29,47,24,Loam,1525.1931,15.424784,8,2.3,1.307812261,0.29,15.2,764,8,5248,263,6,30.4,0,6,86,7,0,48,7.9,0.43,2.3,22.4,787,10.1,0.76,2.9,7.8,0.78,4891,260,11,28.7,0,7,85,8,0,53,29,47,24,Loam,284.9615885,6.400419705,81.25494571,1.24,976.71,1.501,50.67,494.94,14.55,142.09,19.12,186.71,0,0,12.53,122.37,4.25,41.52,8.28,80.85,0,0,308.24,31.56,36.8,359.4,0.2472,0,1.6509,1.932,16.7801,3.1291,1.5814,389.0602361,3.2164,29.0989,11.72608024,1.438016377,2001.2,1.322,12.08,241.72,1.65,32.98,6.32,126.48,0,0,2.13,42.59,0.36,7.22,1.77,35.38,0,0,115.24,5.76,85.79,1716.88,0.1762,0,0.9111,2.6928,15.8843,1000,1000,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,2,0,2,9,0,4,6,9,0,4,6,Warm season grass;Cool season grass;Warm season broadleaf;Cool season broadleaf,0.3,Yes; on the whole field,Livestock,Yes just with milo,Yes,50% or more,Low,1,0,108
TP22,189,Transitioning,CO,W,8/15/23,Stephens,4,5 to 15cm,37.8509494284417; -102.135492823489,30,50,20,Loam,1525.1931,15.424784,7.7,2.3,1.312923975,0.26,17.7,952,7.1,2917,321,7,19.7,0,12,74,14,0,60,7.7,0.44,2.1,19.6,719,8.5,0.55,4.3,11.2,0.77,2997,309,10,19.5,0,9,77,13,0,42,30,50,20,Loam,277.1397003,18.82494264,167.1076459,3.04,1321.33,1.48,50.46,666.8,14.4,190.31,18.77,247.95,0,0,11.83,156.28,3.04,40.18,8.79,116.1,0,0,418.85,31.7,37.71,498.25,0.2344,0,1.6893,1.8669,21.4126,2.7723,1.6317,316.1567553,4.6918,43.7253,15.83284768,1.356636184,3742.49,1.311,17.21,643.97,1.74,64.97,11.38,426.04,0.09,3.37,4.72,176.59,0.59,22.17,4.13,154.42,0.09,3.37,217.93,5.82,77.98,2918.56,0.2742,0.0052,0.5115,1.8587,15.5318,1000,1000,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,2,0,2,9,0,4,6,9,0,4,6,Warm season grass;Cool season grass;Warm season broadleaf;Cool season broadleaf,0.3,Yes; on the whole field,Livestock,Yes just with milo,Yes,50% or more,Low,1,0,108
TP24,158,Transitioning,CO,W,8/15/23,Pfeffer,1,0 to 5cm,40.6124101; -105.15041,44,20,36,Clay Loam,1178.7472,15.785952,7.8,4,1.146049707,0.65,24.3,292,187.2,5498,430,21,31.9,0,2,86,11,0,14,7.6,1.36,4.3,7.1,653,884.9,0.95,9,4.3,1.07,9173,649,19,53,0,3,86,10,0,6,44,20,36,Clay Loam,659.17395,59.12436372,437.9176735,118.82,2489.58,1.506,52.77,1313.66,10.44,259.85,24.91,620.26,0,0,17.26,429.64,6.46,160.72,10.8,268.92,0,0,693.4,27.85,29.98,746.28,0.3271,0,1.1179,1.1454,52.1289,4.196,2.4772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,0,1,0,2,2,2,0,0,0,3,2,2,1,1,0,0,2,0,0,0,0,3,2,0,2,2,7,6,0,7,0,6,12,8,0,5,12,Warm season grass,0.4,Yes; on part of the field,Finished compostEcoGro from A1; BioLive; DTE Acid Mix,No,No,0,0,0,0,1.5
TP24,159,Transitioning,CO,W,8/15/23,Pfeffer,2,0 to 5cm,40.6123541; -105.15059,41,21,38,Clay Loam,1178.7472,15.785952,7.6,5.7,0.936328152,0.95,23.8,357,3283,8696,335,31,47.3,0,2,92,6,0,22,7.8,0.36,4.7,7.1,283,34.6,1.26,10,4.1,0.88,4463,448,20,26.9,0,3,83,14,0,5,42,23,35,Clay Loam,845.8554568,87.9710814,496.1208877,189.98,2141.51,1.514,51.97,1112.97,10.85,232.4,24.82,531.57,0,0,18.5,396.28,6.36,136.19,12.14,260.09,0,0,581.4,27.15,29.52,632.26,0.3561,0,1.0937,1.1451,0,3.7521,2.4911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,0,1,0,2,2,2,0,0,0,3,2,2,1,1,0,0,2,0,0,0,0,3,2,0,2,2,7,6,0,7,0,6,12,8,0,5,12,Warm season grass,0.4,Yes; on part of the field,Finished compostEcoGro from A1; BioLive; DTE Acid Mix,No,No,0,0,0,0,1.5
TP24,160,Transitioning,CO,W,8/15/23,Pfeffer,3,0 to 5cm,40.6117341; -105.15041,45,19,36,Clay Loam,1178.7472,15.785952,7.9,4.6,1.065729543,0.29,19.4,337,63,4767,456,23,28.6,0,3,83,13,0,35,7.6,1.48,5.5,5.9,206,3649,0.74,11.6,3.9,1.01,6564,177,17,34.9,0,2,94,4,0,9,41,21,38,Clay Loam,853.8543073,65.80571013,477.3278964,194.4,1925.82,1.505,50.75,977.3,8.97,172.69,25.32,487.53,0,0,19.36,372.87,6.79,130.68,12.58,242.19,0,0,489.76,25.43,29.89,575.65,0.3815,0,1.0046,1.0786,47.684,3.4961,2.6887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,0,1,0,2,2,2,0,0,0,3,2,2,1,1,0,0,2,0,0,0,0,3,2,0,2,2,7,6,0,7,0,6,12,8,0,5,12,Warm season grass,0.4,Yes; on part of the field,Finished compostEcoGro from A1; BioLive; DTE Acid Mix,No,No,0,0,0,0,1.5
TP24,161,Transitioning,CO,W,8/15/23,Pfeffer,4,0 to 5cm,40.6118827; -105.15065,42,23,35,Clay Loam,1178.7472,15.785952,8,4.1,1.130502631,0.31,16.5,260,45.3,4772,538,36,29.2,0,2,82,15,1,16,7.8,0.36,4.7,7.1,283,34.6,1.26,10,4.1,0.88,4463,448,20,26.9,0,3,83,14,0,5,42,23,35,Clay Loam,841.237086,83.84948964,535.8354712,171.25,2267.74,1.528,51.04,1157.37,10.65,241.49,23.68,537.03,0,0,18.6,421.69,7.39,167.55,11.21,254.14,0,0,620.33,27.35,30.37,688.68,0.3644,0,1.1551,1.1656,49.3154,3.8719,2.0768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,0,1,0,2,2,2,0,0,0,3,2,2,1,1,0,0,2,0,0,0,0,3,2,0,2,2,7,6,0,7,0,6,12,8,0,5,12,Warm season grass,0.4,Yes; on part of the field,Finished compostEcoGro from A1; BioLive; DTE Acid Mix,No,No,0,0,0,0,1.5
TP24,162,Transitioning,CO,W,8/15/23,Pfeffer,1,5 to 15cm,40.6124101; -105.15041,44,20,36,Clay Loam,1178.7472,15.785952,7.8,4,1.156222174,0.65,24.3,292,187.2,5498,430,21,31.9,0,2,86,11,0,14,7.6,1.36,4.3,7.1,653,884.9,0.95,9,4.3,1.07,9173,649,19,53,0,3,86,10,0,6,44,20,36,Clay Loam,690.0938,60.44027979,356.3176076,126,2061.81,1.525,51.22,1056.16,12.11,249.73,20.9,430.82,0,0,16.53,340.91,5.64,116.32,10.89,224.58,0,0,625.34,30.33,32.24,664.75,0.3228,0,1.4515,1.3118,43.4616,3.8885,1.8499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,0,1,0,2,2,2,0,0,0,3,2,2,1,1,0,0,2,0,0,0,0,3,2,0,2,2,7,6,0,7,0,6,12,8,0,5,12,Warm season grass,0.4,Yes; on part of the field,Finished compostEcoGro from A1; BioLive; DTE Acid Mix,No,No,0,0,0,0,1.5
TP24,163,Transitioning,CO,W,8/15/23,Pfeffer,2,5 to 15cm,40.6123541; -105.15059,41,21,38,Clay Loam,1178.7472,15.785952,7.6,5.7,0.948589758,0.95,23.8,357,3283,8696,335,31,47.3,0,2,92,6,0,22,7.8,0.36,4.7,7.1,283,34.6,1.26,10,4.1,0.88,4463,448,20,26.9,0,3,83,14,0,5,42,23,35,Clay Loam,1008.682632,122.8073641,604.7058725,213.09,2855.29,1.51,52.68,1504.13,11.47,327.54,25.62,731.45,0,0,18.79,536.37,6.09,174,12.69,362.36,0,0,772.68,27.06,28.54,814.78,0.3566,0,1.0564,1.0529,72.1053,3.9777,2.4457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,0,1,0,2,2,2,0,0,0,3,2,2,1,1,0,0,2,0,0,0,0,3,2,0,2,2,7,6,0,7,0,6,12,8,0,5,12,Warm season grass,0.4,Yes; on part of the field,Finished compostEcoGro from A1; BioLive; DTE Acid Mix,No,No,0,0,0,0,1.5
TP24,164,Transitioning,CO,W,8/15/23,Pfeffer,3,5 to 15cm,40.6117341; -105.15041,45,19,36,Clay Loam,1178.7472,15.785952,7.9,4.6,1.190905875,0.29,19.4,337,63,4767,456,23,28.6,0,3,83,13,0,35,7.6,1.48,5.5,5.9,206,3649,0.74,11.6,3.9,1.01,6564,177,17,34.9,0,2,94,4,0,9,41,21,38,Clay Loam,816.1293357,50.39699589,368.5581075,136.58,1149.92,1.497,51.89,596.73,10.16,116.8,25.11,288.7,0,0,16.39,188.44,6.24,71.8,10.14,116.64,0,0,308.03,26.79,31.72,364.75,0.3158,0,1.0669,1.1787,27.8599,3.4075,2.1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,0,1,0,2,2,2,0,0,0,3,2,2,1,1,0,0,2,0,0,0,0,3,2,0,2,2,7,6,0,7,0,6,12,8,0,5,12,Warm season grass,0.4,Yes; on part of the field,Finished compostEcoGro from A1; BioLive; DTE Acid Mix,No,No,0,0,0,0,1.5
TP24,165,Transitioning,CO,W,8/15/23,Pfeffer,4,5 to 15cm,40.6118827; -105.15065,42,23,35,Clay Loam,1178.7472,15.785952,8,4.1,1.013469945,0.31,16.5,260,45.3,4772,538,36,29.2,0,2,82,15,1,16,7.8,0.36,4.7,7.1,283,34.6,1.26,10,4.1,0.88,4463,448,20,26.9,0,3,83,14,0,5,42,23,35,Clay Loam,770.3234397,66.25479127,446.5278303,168.8,2406.93,1.52,52.31,1258.96,11.56,278.32,21.51,517.73,0,0,16.21,390.24,6.41,154.24,9.8,236,0,0,741.23,30.8,31.48,757.74,0.31,0,1.4317,1.3936,0,3.8408,1.8495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,0,1,0,2,2,2,0,0,0,3,2,2,1,1,0,0,2,0,0,0,0,3,2,0,2,2,7,6,0,7,0,6,12,8,0,5,12,Warm season grass,0.4,Yes; on part of the field,Finished compostEcoGro from A1; BioLive; DTE Acid Mix,No,No,0,0,0,0,1.5
